,3449,4132,4130,4131,3447,4129,3451,3448,3450,3452
2022-02-13,2.25,7.5,7.0,4.0,0.01,2.5,6.75,0.01,4.5,6.0
2022-02-14,2.25,2.0,2.5,4.0,0.01,2.5,2.55,0.01,2.25,3.5
2022-02-15,0.01,3.0,0.01,3.0,0.01,0.01,2.25,0.01,2.25,0.01
2022-02-16,0.01,4.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,3.0
2022-02-17,2.25,4.5,0.01,2.5,2.0,2.5,4.5,2.25,2.25,3.0
2022-02-18,4.5,6.0,5.0,11.5,12.0,2.5,11.55,2.25,6.75,16.0
2022-02-19,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-02-20,0.01,7.0,2.5,2.5,4.5,0.01,6.75,0.01,6.75,3.0
2022-02-21,2.25,10.0,7.5,14.0,13.0,0.01,9.3,0.01,4.8,12.5
2022-02-22,2.55,2.0,3.0,0.01,0.01,2.0,2.55,0.01,2.55,0.01
2022-02-23,6.75,9.6,6.0,8.5,8.5,8.0,4.5,4.5,9.0,6.0
2022-02-24,0.01,2.0,3.0,0.01,0.01,3.0,2.25,0.01,0.01,3.5
2022-02-25,2.25,2.0,3.0,3.0,5.0,0.01,4.5,0.01,2.25,3.0
2022-02-26,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-02-27,2.55,2.0,2.0,0.01,2.0,4.5,2.25,4.8,0.01,3.0
2022-02-28,2.25,5.0,5.0,0.01,12.5,5.0,9.0,2.25,5.1,6.5
2022-03-01,0.01,2.0,0.01,0.01,0.01,0.01,2.25,0.01,2.25,0.01
2022-03-02,4.5,0.01,3.0,2.5,4.5,2.5,4.5,0.01,2.25,3.0
2022-03-03,0.01,3.0,0.01,3.0,6.0,0.01,2.25,0.01,4.5,3.0
2022-03-04,2.25,0.01,3.0,5.5,5.5,0.01,4.5,0.01,4.5,0.01
2022-03-05,2.25,2.5,0.01,3.0,2.0,0.01,2.25,0.01,2.25,3.0
2022-03-06,0.01,2.0,3.0,0.01,2.0,3.0,7.05,0.01,0.01,9.5
2022-03-07,0.01,2.0,0.01,0.01,2.0,0.01,0.01,0.01,0.01,0.01
2022-03-08,0.01,4.5,0.01,4.5,2.5,0.01,2.25,0.01,3.5,3.5
2022-03-09,0.01,4.0,0.01,0.01,2.0,0.01,2.25,0.01,0.01,6.0
2022-03-10,3.75,10.0,5.5,7.5,5.0,0.01,2.25,0.01,6.75,12.0
2022-03-11,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-03-12,4.5,6.0,7.5,4.5,6.5,5.0,6.75,4.5,6.75,6.5
2022-03-13,0.01,4.0,6.0,2.0,4.5,6.5,7.05,0.01,2.25,12.5
2022-03-14,2.25,9.0,4.5,4.5,5.0,4.0,11.25,0.01,7.5,6.0
2022-03-15,2.25,0.01,2.0,2.0,0.01,2.0,0.01,0.01,2.25,0.01
2022-03-16,2.25,4.0,2.0,4.0,2.5,2.0,2.25,2.25,2.25,9.0
2022-03-17,7.05,6.5,2.0,4.5,6.0,0.01,7.35,2.25,7.05,3.5
2022-03-18,2.25,11.5,0.01,3.0,7.0,0.01,7.05,0.01,4.5,9.5
2022-03-19,0.01,0.01,3.0,2.0,4.0,3.0,4.8,0.01,4.5,3.5
2022-03-20,2.25,5.0,0.01,0.01,6.0,2.0,6.75,0.01,0.01,6.0
2022-03-21,2.55,2.0,2.5,0.01,2.0,2.5,2.25,2.55,2.55,0.01
2022-03-22,1.35,2.0,2.0,4.0,2.0,0.01,2.25,0.01,2.25,3.0
2022-03-23,2.25,2.0,2.0,0.01,4.0,0.01,2.25,0.01,2.25,3.0
2022-03-24,0.01,5.5,0.01,2.0,4.0,0.01,2.25,0.01,0.01,6.0
2022-03-25,2.25,2.5,5.5,3.0,2.5,2.5,4.8,0.01,2.25,3.5
2022-03-26,0.01,6.0,0.01,0.01,2.0,0.01,4.5,0.01,0.01,6.0
2022-03-27,4.5,6.5,7.5,4.5,4.0,7.0,9.3,2.25,7.05,9.0
2022-03-28,2.25,15.0,2.0,9.0,11.0,0.01,6.75,2.25,9.0,12.0
2022-03-29,2.25,3.0,4.0,7.5,6.0,0.01,6.75,0.01,2.25,6.5
2022-03-30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-03-31,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-04-01,4.8,11.5,6.0,10.0,10.5,4.0,7.35,2.25,9.0,9.5
2022-04-02,4.8,4.5,4.5,8.5,8.5,2.5,9.0,2.25,9.0,6.5
2022-04-03,6.75,8.5,4.0,4.0,8.0,9.0,11.25,6.75,9.0,12.0
2022-04-04,0.01,2.5,0.01,3.0,3.0,0.01,0.01,0.01,0.01,0.01
2022-04-05,4.5,4.0,2.0,7.0,7.0,2.0,6.75,0.01,4.5,6.0
2022-04-06,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-04-07,2.55,4.0,2.0,4.0,8.0,0.01,7.05,0.01,2.55,6.5
2022-04-08,2.25,4.0,3.5,2.0,4.0,3.5,4.5,2.55,4.5,3.5
2022-04-09,2.25,6.5,2.5,2.5,0.01,2.0,6.75,0.01,4.5,3.5
2022-04-10,6.75,12.5,2.5,2.5,7.0,0.01,4.5,0.01,9.0,12.0
2022-04-11,0.01,0.01,2.5,2.5,4.5,0.01,2.25,0.01,0.01,0.01
2022-04-12,4.8,4.0,4.0,2.0,2.0,4.0,2.25,2.55,4.8,0.01
