,4617,4621,4622,4619,4620,4618,3911
2022-04-01,4.75,6.05,1.05,0.01,0.01,4.75,1.75
2022-04-02,2.25,1.65,0.01,0.01,0.01,0.01,0.01
2022-04-03,7.0,11.55,6.6,0.01,0.01,11.5,1.75
2022-04-04,15.0,9.35,18.15,8.33,10.96,7.3,4.5
2022-04-05,4.75,8.8,6.05,1.75,1.75,10.25,1.75
2022-04-06,7.0,10.45,2.2,1.75,6.13,6.75,0.01
2022-04-07,7.0,9.35,7.15,0.01,1.75,9.0,1.75
2022-04-08,0.01,2.75,0.01,0.01,0.01,2.25,1.75
2022-04-09,9.75,0.01,3.3,6.14,6.14,0.01,1.75
2022-04-10,7.0,12.1,1.65,3.94,1.75,9.75,3.5
2022-04-11,2.75,4.4,2.2,0.01,0.01,5.5,0.01
2022-04-12,4.5,7.15,4.95,2.19,2.63,7.0,3.5
2022-04-13,2.25,0.01,4.95,2.19,0.01,2.25,1.75
2022-04-14,4.5,1.65,3.85,3.5,1.75,4.5,1.75
2022-04-15,0.01,0.01,2.2,0.01,4.38,5.25,0.01
2022-04-16,0.01,1.65,0.01,0.01,0.01,4.5,0.01
2022-04-17,0.01,8.25,4.4,1.75,1.75,7.0,0.01
2022-04-18,0.01,4.95,1.65,0.01,2.63,4.5,1.75
2022-04-19,0.01,6.6,0.01,3.94,1.75,4.75,2.25
2022-04-20,0.01,9.9,5.5,1.75,1.75,16.35,3.75
2022-04-21,0.01,6.05,2.75,0.01,2.63,4.5,5.75
2022-04-22,0.01,2.75,2.2,0.01,0.01,2.25,2.0
2022-04-23,0.01,5.5,1.65,1.75,1.75,5.5,1.75
2022-04-24,0.01,17.05,9.9,7.89,5.7,20.0,4.0
2022-04-25,0.01,4.95,2.75,2.19,2.19,5.25,3.5
2022-04-26,0.01,4.4,5.5,3.5,0.4,9.5,5.25
2022-04-27,0.01,2.2,0.01,0.01,0.01,2.5,0.01
2022-04-28,0.75,3.85,3.85,0.01,0.01,2.25,3.75
2022-04-29,7.0,7.7,3.85,1.75,0.01,7.0,2.0
2022-04-30,4.5,3.85,0.01,0.01,0.01,4.5,0.01
2022-05-01,0.01,3.85,0.01,1.75,0.01,4.5,1.75
2022-05-02,7.5,8.8,0.01,4.38,6.57,9.75,3.5
2022-05-03,2.5,6.6,2.75,1.75,1.75,2.5,1.75
2022-05-04,4.5,6.05,3.3,1.75,1.75,4.5,1.75
2022-05-05,0.01,6.05,1.1,0.01,0.01,2.5,3.5
2022-05-06,2.25,6.05,2.75,0.01,1.75,6.75,4.0
2022-05-07,5.5,4.95,2.2,1.75,0.01,2.25,0.01
2022-05-08,0.01,1.1,0.01,0.01,0.01,0.01,0.01
2022-05-09,4.08,3.3,5.5,3.5,4.82,9.5,0.01
2022-05-10,2.25,9.35,2.2,0.01,2.63,9.75,2.0
2022-05-11,4.5,8.25,2.2,3.5,1.75,7.0,1.75
2022-05-12,4.5,6.6,2.2,1.75,1.75,5.0,1.75
2022-05-13,2.25,2.2,2.2,0.01,1.75,2.25,0.01
2022-05-14,5.0,0.55,2.2,0.01,2.63,2.5,2.0
2022-05-15,14.0,17.6,14.85,10.51,9.64,16.75,6.5
2022-05-16,11.75,2.2,0.55,10.07,8.32,10.0,2.0
2022-05-17,0.01,2.75,0.01,0.01,2.63,4.75,0.01
2022-05-18,2.25,2.2,2.2,0.01,0.01,2.25,0.01
2022-05-19,7.25,8.8,2.2,0.01,1.75,5.0,1.75
2022-05-20,7.0,6.6,2.2,1.75,3.94,4.5,4.0
2022-05-21,4.5,2.2,3.3,0.01,3.18,4.5,4.0
2022-05-22,2.5,6.33,2.2,1.75,0.01,7.0,0.01
2022-05-23,7.0,8.8,1.65,1.75,3.5,9.25,1.75
2022-05-24,2.75,3.85,0.01,1.75,0.01,2.5,0.01
2022-05-25,8.0,8.25,6.05,3.07,2.63,7.5,4.5
2022-05-26,6.75,7.15,2.75,0.24,2.28,4.5,1.75
2022-05-27,2.75,5.5,0.01,3.51,5.26,4.75,2.0
2022-05-28,5.0,8.25,7.15,3.5,0.01,11.5,1.75
2022-05-29,2.25,6.05,0.01,0.01,0.01,2.5,1.75
2022-05-30,10.0,5.5,4.4,1.75,3.5,2.5,5.75
2022-05-31,7.25,6.05,3.3,1.75,1.75,7.0,0.01
2022-06-01,0.01,4.95,0.01,0.01,0.01,2.5,1.75
2022-06-02,2.25,5.5,0.01,0.01,2.63,4.75,0.01
2022-06-03,2.5,3.85,0.01,0.01,0.01,4.75,0.01
2022-06-04,13.0,6.05,8.25,1.75,3.5,12.5,4.0
2022-06-05,7.25,11.55,0.01,4.38,0.01,14.25,0.01
2022-06-06,4.5,6.6,3.3,1.75,0.01,7.0,0.01
2022-06-07,9.25,8.8,1.65,2.63,0.01,7.25,0.01
2022-06-08,0.01,1.1,0.01,1.75,1.75,2.25,0.01
2022-06-09,6.75,10.45,7.7,1.75,0.01,9.0,3.5
2022-06-10,9.75,8.8,8.8,5.69,3.5,9.5,3.75
2022-06-11,5.5,9.35,4.95,3.95,3.95,5.0,0.01
2022-06-12,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-06-13,12.0,12.1,4.4,1.75,0.01,9.75,1.75
2022-06-14,4.75,5.5,1.65,0.01,1.75,2.25,1.75
2022-06-15,2.25,4.95,4.36,0.01,0.01,4.75,3.5
2022-06-16,2.75,3.3,3.3,0.01,0.01,2.25,0.01
2022-06-17,2.75,6.6,1.1,1.75,1.75,0.01,3.5
2022-06-18,7.25,8.8,0.01,3.07,3.07,4.5,1.75
2022-06-19,11.25,8.8,8.8,3.5,1.75,13.5,0.01
2022-06-20,12.0,13.75,7.7,3.94,3.94,7.25,3.5
2022-06-21,0.01,4.4,2.2,0.01,0.01,2.5,0.01
2022-06-22,4.4,1.1,3.3,1.75,3.5,6.75,3.5
2022-06-23,2.5,3.85,3.85,5.25,3.5,7.41,3.5
2022-06-24,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-06-25,7.5,8.8,6.6,3.5,3.5,13.75,5.25
2022-06-26,5.0,2.75,6.05,0.01,0.01,5.0,0.01
2022-06-27,6.75,11.55,6.05,3.5,0.01,10.0,2.0
2022-06-28,5.0,7.7,4.4,0.01,0.01,5.0,2.0
2022-06-29,2.25,6.76,1.1,0.01,0.01,7.0,1.75
2022-06-30,12.5,17.05,2.2,5.25,4.82,12.0,4.0
2022-07-01,9.75,2.75,6.6,3.07,4.82,7.25,2.25
2022-07-02,0.01,4.95,0.01,1.75,0.01,2.25,1.75
2022-07-03,4.75,4.4,4.4,0.01,0.01,7.75,0.01
