,3528,3525,3524,3523,3522,3529,3530,3531,3526,3527
2022-01-13,7.1,11.25,9.0,6.75,6.75,7.9,7.1,11.25,15.75,7.0
2022-01-14,4.85,2.25,4.5,2.25,9.5,18.65,7.1,11.6,11.6,10.25
2022-01-15,2.25,6.75,4.5,4.5,4.5,0.01,2.25,11.95,4.5,7.0
2022-01-16,0.01,2.25,4.5,0.01,0.01,3.0,2.6,7.1,4.5,0.01
2022-01-17,4.85,4.5,4.5,4.5,2.25,27.2,6.75,9.35,11.95,10.25
2022-01-18,4.5,6.75,4.5,6.75,6.75,0.01,4.85,4.85,4.85,10.75
2022-01-19,0.01,0.01,0.01,2.25,0.01,3.95,0.01,0.01,0.01,3.25
2022-01-20,7.1,2.25,9.0,9.0,6.75,20.7,9.7,9.7,9.35,13.5
2022-01-21,2.25,6.75,6.75,4.5,2.25,14.85,9.35,9.35,4.85,10.25
2022-01-22,4.85,4.5,11.25,6.75,4.5,3.95,9.7,10.05,9.35,7.0
2022-01-23,2.25,0.01,0.01,5.0,0.01,17.85,4.5,9.35,0.01,7.0
2022-01-24,0.01,4.5,6.75,2.25,2.25,8.85,2.25,2.6,9.35,7.0
2022-01-25,2.25,6.75,9.0,4.5,6.0,11.85,11.6,9.7,13.5,6.5
2022-01-26,0.01,4.5,2.25,4.13,0.01,4.9,0.01,6.75,6.75,3.25
2022-01-27,9.7,6.75,7.25,9.0,4.5,24.65,7.45,12.3,14.55,15.0
2022-01-28,2.6,2.25,6.75,9.0,9.5,16.75,2.6,11.95,2.6,23.25
2022-01-29,4.5,6.75,4.5,5.0,2.25,0.01,4.5,2.25,9.0,3.75
2022-01-30,2.25,0.01,5.5,2.25,2.75,11.7,4.5,4.5,0.01,6.5
2022-01-31,0.01,4.5,9.0,9.0,9.0,15.65,2.25,9.7,7.1,13.5
2022-02-01,0.01,4.5,2.25,0.01,0.01,3.0,2.25,2.25,6.75,3.75
2022-02-02,2.25,0.01,8.25,0.01,0.01,10.75,4.85,2.25,2.6,7.0
