2022-02-12,0.01,0.01,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-02-13,0.01,0.01,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-02-14,0.01,0.01,0.01,0.01,4.0,0.01,0.01,0.01,0.01
2022-02-15,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-02-16,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-02-17,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-02-18,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-02-19,0.01,0.01,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-02-20,0.01,0.01,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-02-21,0.01,0.01,0.01,1.1,12.0,0.01,0.01,0.01,0.01
2022-02-22,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-02-23,0.01,0.01,0.01,0.01,12.0,0.01,0.01,0.01,0.01
2022-02-24,0.01,0.01,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-02-25,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-02-26,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-02-27,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-02-28,0.01,0.01,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-03-01,0.01,0.01,0.01,0.01,6.0,0.01,0.01,0.01,0.01
2022-03-02,0.01,2.85,0.01,0.01,2.0,3.25,0.01,0.01,0.01
2022-03-03,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-03-04,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-03-05,0.01,0.01,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-03-06,0.01,0.01,0.01,0.01,6.0,0.01,0.01,0.01,0.01
2022-03-07,0.01,0.01,0.01,0.01,6.0,0.01,0.01,0.01,0.01
2022-03-08,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-03-09,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-03-10,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-03-11,0.01,0.01,0.01,0.01,6.0,0.01,0.01,0.01,0.01
2022-03-12,0.01,0.01,0.01,0.01,10.0,0.01,0.01,0.01,0.01
2022-03-13,0.01,0.01,0.01,0.01,6.0,0.01,0.01,0.01,0.01
2022-03-14,0.01,0.01,0.01,0.01,4.0,0.01,0.01,0.01,0.01
2022-03-15,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-03-16,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-03-17,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-03-18,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-03-19,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-03-20,0.01,0.01,0.01,0.01,4.0,0.01,0.01,0.01,0.01
2022-03-21,0.01,0.01,0.01,0.01,6.0,0.01,0.01,0.01,0.01
2022-03-22,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-03-23,0.01,0.01,0.01,0.01,4.0,0.01,0.01,0.01,0.01
2022-03-24,0.01,0.01,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-03-25,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-03-26,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-03-27,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-03-28,0.01,0.01,0.01,0.01,8.5,0.01,0.01,0.01,0.01
2022-03-29,0.01,0.01,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-03-30,0.01,0.01,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-03-31,0.01,0.01,0.01,0.01,2.5,0.01,0.01,0.01,0.01
2022-04-01,0.01,0.01,0.01,2.85,0.01,3.25,0.01,0.01,0.01
2022-04-02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-04-03,0.01,0.01,0.01,0.01,6.0,0.01,0.01,0.01,0.01
2022-04-04,0.01,0.01,0.01,0.01,6.0,0.01,0.01,0.01,0.01
2022-04-05,0.01,0.01,0.01,0.01,3.0,0.01,0.01,0.01,0.01
2022-04-06,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-04-07,0.01,0.01,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-04-08,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-04-09,0.01,0.01,0.01,0.01,6.0,0.01,0.01,0.01,0.01
2022-04-10,0.01,0.01,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-04-11,0.01,0.01,0.01,0.01,8.0,0.01,0.01,0.01,0.01
2022-04-12,0.01,0.01,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-04-13,0.01,0.01,0.01,0.01,6.0,0.01,0.01,0.01,0.01
2022-04-14,0.01,0.01,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-04-15,0.01,0.01,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-04-16,0.01,0.01,0.01,0.01,4.0,0.01,0.01,0.01,0.01
2022-04-17,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-04-18,0.01,0.01,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-04-19,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-04-20,0.01,0.01,0.01,0.01,0.01,3.25,0.01,0.01,0.01
2022-04-21,0.01,0.01,2.85,0.01,4.0,0.01,0.01,0.01,0.01
2022-04-22,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-04-23,0.01,0.01,0.01,0.01,8.0,0.01,0.01,0.01,0.01
2022-04-24,0.01,0.01,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-04-25,0.01,0.01,0.01,0.01,10.0,0.01,0.01,0.01,0.01
2022-04-26,0.01,0.01,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-04-27,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-04-28,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-04-29,0.01,0.01,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-04-30,0.01,0.01,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-05-01,0.01,0.01,0.01,0.01,8.0,0.01,0.01,0.01,0.01
2022-05-02,0.01,0.01,0.01,0.01,6.0,0.01,0.01,0.01,0.01
2022-05-03,0.01,0.01,0.01,0.01,6.0,0.01,0.01,0.01,0.01
2022-05-04,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-05-05,0.01,0.01,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-05-06,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-05-07,0.01,0.01,0.01,2.85,0.01,3.25,0.01,0.01,0.01
2022-05-08,0.01,0.01,0.01,0.01,6.0,0.01,0.01,0.01,0.01
2022-05-09,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-05-10,0.01,0.01,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-05-11,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-05-12,0.01,0.01,0.01,0.01,4.0,0.01,0.01,0.01,0.01
2022-05-13,0.01,0.01,0.01,0.01,4.0,0.01,0.01,0.01,0.01
2022-05-14,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-05-15,0.01,0.01,0.01,0.01,14.0,0.01,0.01,0.01,0.01
2022-05-16,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-05-17,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-05-18,0.01,0.01,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-05-19,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-05-20,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-05-21,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-05-22,0.01,0.01,0.01,0.01,4.0,0.01,0.01,0.01,0.01
2022-05-23,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-05-24,0.01,0.01,0.01,0.01,6.0,0.01,0.01,0.01,0.01
2022-05-25,0.01,0.01,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-05-26,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-05-27,0.01,0.01,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-05-28,0.01,0.01,0.01,0.01,4.0,0.01,0.01,0.01,0.01
2022-05-29,0.01,0.01,0.01,0.01,6.0,0.01,0.01,0.01,0.01
2022-05-30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-05-31,0.01,0.01,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-06-01,0.01,0.01,0.01,2.85,6.0,3.25,0.01,0.01,0.01
2022-06-02,0.01,0.01,0.01,0.01,4.0,0.01,0.01,0.01,0.01
2022-06-03,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-06-04,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-06-05,0.01,0.01,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-06-06,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-06-07,0.01,0.01,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-06-08,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-06-09,0.01,0.01,0.01,0.01,6.0,0.01,0.01,0.01,0.01
2022-06-10,0.01,0.01,0.01,2.85,2.0,0.01,2.25,0.01,0.01
2022-06-11,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-06-12,0.01,0.01,0.01,0.01,6.0,0.01,0.01,0.01,0.01
2022-06-13,0.01,0.01,0.01,2.85,6.0,0.01,2.25,0.01,0.01
2022-06-14,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-06-15,0.01,0.01,0.01,0.01,4.0,0.01,0.01,0.01,0.01
2022-06-16,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-06-17,0.01,0.01,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-06-18,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-06-19,0.01,0.01,0.01,0.01,14.0,0.01,0.01,0.01,0.01
2022-06-20,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-06-21,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-06-22,0.01,0.01,0.01,0.01,6.0,0.01,0.01,0.01,0.01
2022-06-23,0.01,0.01,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-06-24,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-06-25,0.01,0.01,0.01,2.85,8.0,0.01,2.25,0.01,0.01
2022-06-26,0.01,0.01,0.01,0.01,4.5,0.01,0.01,0.01,0.01
2022-06-27,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-06-28,0.01,0.01,0.01,0.01,6.0,0.01,0.01,0.01,0.01
2022-06-29,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-06-30,0.01,0.01,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-07-01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-07-02,0.01,0.01,0.01,0.01,4.0,0.01,0.01,0.01,0.01
2022-07-03,0.01,0.01,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-07-04,0.01,0.01,0.01,0.01,16.0,0.01,0.01,0.01,0.01
2022-07-05,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-07-06,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-07-07,0.01,0.01,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-07-08,0.01,0.01,0.01,0.01,4.0,0.01,0.01,0.01,0.01
2022-07-09,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-07-10,0.01,0.01,0.01,0.01,4.0,0.01,0.01,0.01,0.01
2022-07-11,0.01,0.01,0.01,0.01,6.0,0.01,0.01,0.01,0.01
2022-07-12,0.01,0.01,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-07-13,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-07-14,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-07-15,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-07-16,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-07-17,0.01,0.01,0.01,0.01,4.0,0.01,0.01,0.01,0.01
2022-07-18,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-07-19,0.01,0.01,0.01,2.85,0.01,0.01,2.25,0.01,0.01
2022-07-20,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-07-21,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-07-22,0.01,0.01,0.01,0.01,6.0,0.01,0.01,0.01,0.01
2022-07-23,0.01,0.01,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-07-24,0.01,0.01,0.01,0.01,4.0,0.01,0.01,0.01,0.01
2022-07-25,0.01,0.01,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-07-26,0.01,0.01,0.01,0.01,4.5,0.01,0.01,0.01,0.01
2022-07-27,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-07-28,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-07-29,0.01,0.01,0.01,0.01,6.75,0.01,0.01,0.01,0.01
2022-07-30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-07-31,0.01,0.01,0.01,0.01,4.5,0.01,0.01,0.01,0.01
2022-08-01,0.01,0.01,0.01,0.01,2.25,0.01,0.01,0.01,0.01
2022-08-02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-08-03,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-08-04,0.01,0.01,0.01,0.01,4.5,0.01,0.01,0.01,0.01
2022-08-05,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-08-06,0.01,0.01,0.01,0.01,4.5,0.01,0.01,0.01,0.01
2022-08-07,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-08-08,0.01,0.01,3.3,3.3,7.5,0.01,2.25,2.25,0.01
2022-08-09,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-08-10,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-08-11,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-08-12,0.01,0.01,0.01,0.01,2.25,0.01,0.01,0.01,0.01
2022-08-13,0.01,0.01,0.01,0.01,2.25,0.01,0.01,0.01,0.01
2022-08-14,0.01,0.01,0.01,0.01,4.5,0.01,0.01,0.01,0.01
2022-08-15,0.01,0.01,0.01,0.01,6.75,0.01,0.01,0.01,0.01
2022-08-16,0.01,0.01,0.01,0.01,2.25,0.01,0.01,0.01,0.01
2022-08-17,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-08-18,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-08-19,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-08-20,0.01,0.01,0.01,0.01,0.01,0.01,2.25,0.01,0.01
2022-08-21,0.01,0.01,0.01,5.5,4.5,0.01,2.25,0.01,0.01
2022-08-22,0.01,0.01,0.01,0.01,2.25,0.01,0.01,0.01,0.01
2022-08-23,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-08-24,0.01,0.01,0.01,0.01,4.5,0.01,0.01,0.01,0.01
2022-08-25,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-08-26,0.01,9.9,0.01,3.3,4.5,0.01,0.01,0.01,0.01
2022-08-27,0.01,4.4,8.8,11.0,2.25,0.01,0.01,0.01,0.01
2022-08-28,0.01,22.0,24.2,7.7,0.01,0.01,0.01,0.01,0.01
2022-08-29,0.01,0.01,7.7,3.3,4.5,0.01,0.01,0.01,0.01
2022-08-30,0.01,7.7,13.2,4.4,0.01,0.01,0.01,0.01,0.01
2022-08-31,0.01,14.3,3.3,26.4,4.5,0.01,0.01,0.01,0.01
2022-09-01,0.01,4.4,4.4,8.8,0.01,0.01,0.01,0.01,0.01
2022-09-02,0.01,3.3,10.4,25.3,0.01,0.01,0.01,0.01,0.01
2022-09-03,0.01,3.3,3.3,8.8,0.01,0.01,0.01,0.01,0.01
2022-09-04,0.01,16.5,16.5,3.3,4.5,0.01,0.01,0.01,0.01
2022-09-05,0.01,17.6,33.0,42.9,13.5,0.01,0.01,0.01,0.01
2022-09-06,0.01,6.6,8.8,11.0,2.25,0.01,0.01,0.01,0.01
2022-09-07,0.01,12.1,0.01,11.0,6.75,0.01,0.01,0.01,0.01
2022-09-08,0.01,12.1,2.2,5.5,2.25,0.01,0.01,0.01,0.01
2022-09-09,0.01,13.2,3.3,0.01,0.01,0.01,0.01,0.01,0.01
2022-09-10,0.01,3.3,3.3,3.3,0.01,0.01,2.25,0.01,0.01
2022-09-11,0.01,9.9,27.5,11.0,9.0,0.01,0.01,0.01,0.01
2022-09-12,0.01,0.01,0.01,8.8,4.5,0.01,0.01,0.01,0.01
2022-09-13,0.01,0.01,18.7,7.7,2.25,0.01,0.01,0.01,0.01
2022-09-14,0.01,3.3,5.5,8.8,0.01,0.01,0.01,0.01,0.01
2022-09-15,0.01,3.3,0.01,0.01,2.25,0.01,0.01,0.01,0.01
2022-09-16,0.01,0.01,0.01,4.4,2.25,0.01,0.01,0.01,0.01
2022-09-17,0.01,19.8,18.7,17.6,2.25,0.01,0.01,0.01,0.01
2022-09-18,0.01,15.4,26.4,22.0,6.75,0.01,0.01,0.01,0.01
2022-09-19,0.01,5.5,15.4,22.55,2.25,0.01,0.01,0.01,0.01
2022-09-20,0.01,0.01,11.0,8.8,0.01,0.01,0.01,0.01,0.01
2022-09-21,0.01,0.01,0.01,8.8,0.01,0.01,0.01,0.01,0.01
2022-09-22,0.01,8.8,11.0,13.2,6.75,0.01,0.01,0.01,0.01
2022-09-23,0.01,6.6,7.7,6.6,2.25,0.01,0.01,0.01,0.01
2022-09-24,0.01,4.4,4.4,4.4,0.01,0.01,0.01,0.01,0.01
2022-09-25,0.01,18.7,16.5,16.5,3.0,0.01,0.01,0.01,0.01
2022-09-26,0.01,7.7,15.4,4.4,4.5,0.01,0.01,0.01,0.01
2022-09-27,0.01,0.01,11.0,4.4,0.01,0.01,0.01,0.01,0.01
2022-09-28,0.01,5.5,17.6,3.3,2.25,0.01,0.01,0.01,0.01
2022-09-29,0.01,3.3,23.1,10.6,11.25,0.01,2.25,0.01,0.01
2022-09-30,0.01,6.6,7.7,8.8,2.25,0.01,0.01,0.01,0.01
2022-10-01,0.01,3.3,5.5,8.8,0.01,0.01,0.01,0.01,0.01
2022-10-02,0.01,3.3,23.1,19.25,2.25,0.01,0.01,0.01,0.01
2022-10-03,0.01,5.5,16.5,13.2,2.25,0.01,0.01,0.01,0.01
2022-10-04,0.01,6.6,6.6,1.1,2.25,0.01,0.01,0.01,0.01
2022-10-05,0.01,3.3,12.1,17.6,0.01,0.01,0.01,0.01,0.01
