,3669,3682,3679,3681,3671,3674,3677
2022-02-03,0.01,0.01,5.25,2.25,2.0,2.0,2.0
2022-02-04,3.0,0.01,4.5,4.25,2.0,2.0,4.0
2022-02-05,3.0,0.01,4.0,0.01,0.01,0.01,0.01
2022-02-06,9.5,0.01,12.75,13.75,8.6,8.3,4.0
2022-02-07,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-02-08,3.0,0.01,2.0,2.0,2.0,0.01,0.01
2022-02-09,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-02-10,3.0,0.01,4.5,0.01,0.01,2.0,0.01
2022-02-11,3.0,0.01,2.25,6.5,2.0,0.01,2.0
2022-02-12,3.0,0.01,6.25,0.01,4.0,2.0,0.01
2022-02-13,0.01,0.01,4.0,4.0,2.0,2.0,2.0
2022-02-14,3.0,0.01,4.0,0.01,0.01,0.01,0.01
2022-02-15,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-02-16,3.0,0.01,4.5,4.5,2.0,2.0,3.5
2022-02-17,3.0,0.01,2.0,0.01,0.01,0.01,0.01
2022-02-18,0.01,0.01,0.01,2.0,0.01,0.01,2.0
2022-02-19,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-02-20,9.0,0.01,12.0,10.0,6.0,6.0,4.0
2022-02-21,8.53,2.85,11.0,7.0,8.6,8.3,4.0
2022-02-22,3.0,2.49,9.25,7.25,2.0,4.0,4.0
2022-02-23,3.5,0.01,2.5,0.01,2.0,0.01,0.01
2022-02-24,3.0,0.01,4.5,0.01,0.01,2.0,0.01
2022-02-25,3.0,0.01,2.0,4.0,2.0,0.01,2.0
2022-02-26,0.01,0.01,5.75,4.0,2.0,4.0,4.0
2022-02-27,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-02-28,0.01,0.01,0.01,2.25,2.0,0.01,0.01
2022-03-01,3.0,0.01,4.0,0.01,0.01,0.01,0.01
2022-03-02,3.0,0.01,4.5,4.5,2.0,2.0,2.0
2022-03-03,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-03-04,6.0,0.01,2.0,6.5,0.01,2.0,2.0
2022-03-05,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-03-06,3.0,0.01,6.25,6.25,4.0,4.0,0.01
2022-03-07,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-03-08,3.0,0.01,2.0,0.01,0.01,0.01,0.01
2022-03-09,3.0,0.01,2.25,0.01,0.01,0.01,0.01
2022-03-10,3.0,0.01,11.0,0.01,4.0,2.0,0.01
2022-03-11,6.0,1.9,8.25,8.0,4.0,4.0,4.0
2022-03-12,3.0,0.01,4.0,4.0,2.0,2.0,2.0
2022-03-13,3.0,0.01,7.0,2.04,2.0,4.0,4.0
2022-03-14,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-03-15,0.01,0.01,2.0,2.0,2.0,2.0,2.0
2022-03-16,3.0,0.01,4.5,2.25,0.01,2.0,2.0
2022-03-17,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-03-18,6.0,0.01,4.25,2.0,0.01,2.0,4.0
2022-03-19,3.0,0.01,0.01,4.25,0.01,2.0,0.01
2022-03-20,9.0,0.01,10.25,6.25,0.01,4.0,8.0
2022-03-21,6.0,0.01,8.25,6.25,2.0,2.0,2.0
2022-03-22,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-03-23,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-03-24,6.0,0.01,11.75,4.25,2.0,6.0,2.0
2022-03-25,0.01,0.01,0.01,2.0,0.01,0.01,2.0
2022-03-26,0.01,0.01,2.0,0.01,2.0,0.01,0.01
2022-03-27,6.0,0.01,4.0,8.5,2.0,4.0,6.0
2022-03-28,3.0,8.55,10.0,7.25,4.0,4.0,2.0
2022-03-29,0.01,0.01,4.0,0.01,0.01,0.01,2.0
2022-03-30,0.01,0.01,4.0,4.0,4.0,2.0,2.0
2022-03-31,0.01,0.01,2.25,2.25,2.0,2.0,0.01
2022-04-01,0.01,0.01,2.25,4.25,2.0,2.0,2.0
2022-04-02,0.01,0.01,4.25,4.25,2.0,4.0,2.0
2022-04-03,0.01,0.01,2.0,0.01,0.01,2.0,2.0
2022-04-04,0.01,0.01,4.0,2.25,2.0,2.0,2.0
2022-04-05,0.01,0.01,2.0,0.01,2.0,0.01,0.01
2022-04-06,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-04-07,0.01,0.01,4.75,0.01,4.0,4.0,0.01
2022-04-08,0.01,0.01,6.25,4.25,4.0,4.0,2.0
2022-04-09,0.01,0.01,8.0,4.25,4.0,4.0,2.0
2022-04-10,0.01,0.01,6.5,4.5,4.0,4.0,6.0
2022-04-11,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-04-12,0.01,0.01,2.0,2.0,2.0,2.0,0.01
2022-04-13,3.0,0.01,6.25,6.25,4.0,4.0,2.0
2022-04-14,3.0,0.01,6.0,0.01,2.0,2.0,0.01
2022-04-15,6.0,0.01,8.5,8.5,3.25,3.25,4.0
2022-04-16,3.0,0.01,2.0,0.01,0.01,0.01,0.01
2022-04-17,0.01,0.01,2.0,0.01,2.0,0.01,0.01
2022-04-18,3.0,0.01,6.5,4.25,4.0,2.0,2.0
2022-04-19,3.0,0.01,0.01,2.0,0.01,0.01,0.01
2022-04-20,3.0,0.01,4.0,0.01,2.0,0.01,0.01
2022-04-21,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-04-22,3.0,0.01,4.5,6.5,2.0,0.01,2.0
2022-04-23,0.01,0.95,8.25,8.25,6.0,6.0,4.0
2022-04-24,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-04-25,0.01,0.01,2.0,0.01,2.0,0.01,0.01
2022-04-26,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-04-27,0.01,0.01,0.01,2.0,2.0,0.01,0.01
2022-04-28,3.0,0.01,2.0,2.0,0.01,0.01,0.01
2022-04-29,0.01,0.01,6.0,8.0,4.0,4.0,6.0
2022-04-30,0.01,0.01,7.25,2.25,4.0,4.0,0.01
2022-05-01,3.0,0.01,10.75,10.5,6.0,6.0,2.0
